,image_id,file_id,img_file_orig,file_start_year,file_start_month,file_end_year,file_end_month,date_coded,justification,occurances,text
504,IMG_4854,PREM_15_475,IMG_4854_PREM_15_475,1971,2,1971,3,1971-02,J_Emergency-Policy,1,"Page 1 : (138,164) - (582,229)"
505,IMG_4855,PREM_15_475,IMG_4855_PREM_15_475,1971,2,1971,3,,J_Emergency-Policy,1,"All that said, it is possible to envisage a campaign of assassination and perhaps kidnapping in which the two governments would find a popular demand for internment too great to resist."
506,IMG_5453,PREM_15_476,IMG_5453_PREM_15_476,1971,3,1971,4,1971-03,J_Emergency-Policy,1,"We have been told that Major Chichester-Clark is not pressing for these powers and would not do so unless the Security Forces advised him to do so."
507,IMG_5453,PREM_15_476,IMG_5453_PREM_15_476,1971,3,1971,4,1971-03,J_Emergency-Policy,2,But what if political pressure causes him to change his mind?
508,IMG_5460,PREM_15_476,IMG_5460_PREM_15_476,1971,3,1971,4,1971-03,J_Emergency-Policy,1,"It might be best to confine discussion to the purely military aspects and to discuss such matters as legal problems (Items 3 and 4 of the Annex) under the Civil Contingency Planning item on the agenda."
509,IMG_5578,PREM_15_477,IMG_5578_PREM_15_477,1971,4,1971,7,,J_Emergency-Policy,1,"MR. FAULKNER said that he would not agree to any proposal for the use of the internment powers in the Civil Authorities (Special Powers) Acts, unless he was advised by the Army and the police that internment would bring IRA terrorism decisively to an end."
510,IMG_0050,PREM_15_478,PREM_15_478_050,1971,7,1971,8,,J_Emergency-Policy,1,"But the terrorist campaign continues at an unacceptable level, and I have had to conclude that the ordinary law cannot deal comprehensively or quickly enough with such ruthless viciousness."
511,IMG_0050,PREM_15_478,PREM_15_478_050,1971,7,1971,8,,J_Emergency-Policy,2,"I have therefore decided, after weighing all the relevant considerations, including the views of the security authorities and after consultation with HMG in the UK last Thursday, to exercise where necessary the powers of detention and internment vested in me as minister of Home Affairs."
512,IMG_0051,PREM_15_478,PREM_15_478_051,1971,7,1971,8,,J_Emergency-Policy,1,"I have taken this serious step solely for the protection of life and security of property in Northern Ireland."
513,IMG_0051,PREM_15_478,PREM_15_478_051,1971,7,1971,8,,J_Emergency-Policy,2,"It is with understandable reluctance that one uses these exceptional powers, but the organisations concerned are those which have murdered in cold blood, created situations which have led to death or injury to people quite uninvolved in disorder, maimed numerous people including young children and put at risk the jobs and the whole future of ntire communities."
514,IMG_0053,PREM_15_478,PREM_15_478_053,1971,7,1971,8,,J_Emergency-Policy,1,"I am sorry that this decision will inevitably interfere with rights and traditions cherished by many people, but I mut ask all concerned to accept it as truly necessary in the vital interests of th e country."
515,IMG_0053,PREM_15_478,PREM_15_478_053,1971,7,1971,8,,J_Emergency-Policy,2,"Over the last couple of years we have taken many steps to make it clear that we want (following word underlined) all the people of Northern Ireland to play a part in administerin and developing the country. in administrative structures can unit his community until we ut neither changes in law nor chang"
516,IMG_0054,PREM_15_478,PREM_15_478_054,1971,7,1971,8,,J_Emergency-Policy,1,"defeat - anduiiitc to defoa -those v io.ent non 1;ho scek to divide uo."
517,IMG_0054,PREM_15_478,PREM_15_478_054,1971,7,1971,8,,J_Emergency-Policy,2,"l‰Ûªirm action on security io not a subutitutc for constructive change nor is it a sitch of policy: It is 3i..:hly\htjZ .:‰Ûª2(cded toallo; the dera‰ÛªIatCic kroccos to prevail over the rule of force. For force stands in the gray of all progress and thc men of force, whatever their protestations, are- the enemies of us all."
518,IMG_0145,PREM_15_478,PREM_15_478_145,1971,7,1971,8,,J_Emergency-Policy,1,"The Home Secretary replied that if it were not for the IRA campaign these people would still be in their own homes. It should be clearly understood that they were the victims of the IRA."
519,IMG_0165,PREM_15_478,PREM_15_478_165,1971,7,1971,8,,J_Emergency-Policy,1,"MR FAULKNER, THE PRIME MINISTER OF NORTHERN IRELAND, ANNOUNCED THIS MORNING, 9 AUGUST, THAT AFTER WEIGHING ALL THE RELEVANT CONSIDERATIONS, INCLUDING THE VIEWS OF THE SECURITY AUTHORITIES, AND AFTER CONSULTATION WITH THE BRITISH GOVERNMENT, THE NORTHERN IRELAND COVERNENT HAD DECIDED TO ACTIVATE ITS POWERS OF INTERNMENT."
520,IMG_0167,PREM_15_478,PREM_15_478_167,1971,7,1971,8,,J_Emergency-Policy,1,"IF ASKED WHY THE NORMAL PROCESSES OF LAW DO NOT SUFFICE, YOU SHOULD POINT TO THE EVIDENCE OF INTIMIDATION, BEATINGS, TARRING AND FEATHERINGS, AND UNEXPLAINED DEATHS WHICH HAVE OCCURRED IN AREAS WHERE THE IRA IS KNOWN TO BE STRONG."
521,IMG_0175,PREM_15_478,PREM_15_478_175,1971,7,1971,8,,J_Emergency-Policy,1,"I AM SENDING YOU THIS MESSAGE TO LET YOU KNOW THAT THE PRIME MINISTER OF NORTHERN IRELAND WILL VERY SHORTLY BE ANNOUNCING THAT, IN THE LIGHT OF THE LATEST ASSESSMENT OF THE SECURITY SITUATION IN NORTHERN IRELAND AND ALL OTHER RELEVANT FACTORS,, AND AFTER CONSULTATION WITH THE BRITISH GOVERNMENT, THE NORTHERN IRELAND GOVERNMENT HAS DECIDED TO ACTIVATE ITS POWERS OF INTERNMENT."
522,IMG_0179,PREM_15_478,PREM_15_478_179,1971,7,1971,8,,J_Emergency-Policy,1,"I AM SENDING YOU THIS MESSAGE TO LET YOU KNOW THAT THE PRIME MINISTER OF NORTHERN IRELAND WILL VERY SHORTLY BE ANNOUNCING THAT, IN THE LIGHT OF THE LATEST ASSESSMENT OF THE SECURITY SITUATION IN NORTHERN IRELAND AND ALL OTHER RELEVANT FACTORS, AND AFTER CONSULTATION WITH THE BRITISH GOVERNMENT, THE NORTHERN IRELAND GOVERNMENT HAS DECIDED TO ACTIVATE ITS POWERS OF INTERNMENT."
523,IMG_0180,PREM_15_478,PREM_15_478_180,1971,7,1971,8,,J_Emergency-Policy,1,"THERE IS ALSO THE FACT THAT THE INTIMIDATION OF THE POPULATION BY THE TERRORISTS HAS BEEN INCREASINGLY HAMPERING THE PROCESS OF GATHERING. INTELLIGENCE, AND HAS IMPEDED THE COURSE OF JUSTICE."
524,IMG_0185,PREM_15_478,PREM_15_478_185,1971,7,1971,8,,J_Emergency-Policy,1,"I am sending you this message to let you know that the Prime Minister of Northern Ireland will very shortly be announcing that, in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors, and after consultation with the British Government, the Northern Ireland Government has decided to activate its powers of internment."
525,IMG_0189,PREM_15_478,PREM_15_478_189,1971,7,1971,8,,J_Emergency-Policy,1,"I am sending you this message to let you know that the Prime Minister of Northern Ireland will very shortly be announcing that, in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors, and after consultation with the British Government, the Northern Ireland Government has decided to activate its powers of internment."
526,IMG_0195,PREM_15_478,PREM_15_478_195,1971,7,1971,8,,J_Emergency-Policy,1,"I AM SENDING YOU THIS MESSAGE TO LET YOU KNOW THAT THE PRIME MINISTER OF NORTHERN IRELAND WILL VERY SHORTLY BE ANNOUNCING THAT, IN THE LIGHT OF THE LATEST ASSESSMENT OF THE SECURITY SITUATION IN NORTHERN IRELAND AND ALL OTHER RELEVANT FACTORS AND AFTER CONSULTATION WITH THE BRITISH GOVERNMENT, THE NORTHERN IRELAND GOVERNMENT HAS DECIDED TO ACTIVATE ITS POWERS OF INTERNMENT."
527,IMG_0198,PREM_15_478,PREM_15_478_198,1971,7,1971,8,,J_Emergency-Policy,1,"I am sending you this message to let you know that the Prime Minister of Northern Ireland will very shortly be announcing that, in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors, and after consultation with the British Government, the Northern Ireland Government has decided to activate its powers of internment."
528,IMG_0204,PREM_15_478,PREM_15_478_204,1971,7,1971,8,,J_Emergency-Policy,1,"I am sending you this message to let you know that the Prime Minister of Northern Ireland will very shortly be announcing that, in the light of the latest assessment of the security situation in Northern Ireland and all other relevant factors, and after consultation with the British Government, the Northern Ireland Government has decided to activate its powers of internment."
529,IMG_0213,PREM_15_478,PREM_15_478_213,1971,7,1971,8,,J_Emergency-Policy,1,"The recent intensification of bomb outrages and the risk that these incidents would be multiplied still further on the eve of the 12th August march were perhaps sufficient grounds in themselves; but it would be preferable, from the point of view of the Government of Northern Ireland, to place the emphasis on the former consideration rather than the latter."
530,IMG_0220,PREM_15_478,PREM_15_478_220,1971,7,1971,8,,J_Emergency-Policy,1,"You had yourself often said, and I have supported this view, that you would be guided by the recommendations of the security authorities."
531,IMG_0220,PREM_15_478,PREM_15_478_220,1971,7,1971,8,,J_Emergency-Policy,2,I have stated in public that we would raise no objection to internment if we were satisfied on the advice of the security authorities and after consultation with you on the wider aspects that this would help in the campaign against the IRA.
532,IMG_0231,PREM_15_478,PREM_15_478_231,1971,7,1971,8,,J_Emergency-Policy,1,"WITH REGARD TO YOUR PARA. 4 (V) THERE IS NO OBJECTION TO YOUR REFERRING TO PRESSURES, BUT YOU SHOULD STRESS THAT DECISION WOULD BE BASED ON SECURITY ASSESSMENT."
533,IMG_0255,PREM_15_478,PREM_15_478_255,1971,7,1971,8,,J_Emergency-Policy,1,"It would be primarily a political decision whether to bring in internment, but it would depend very much on military advice."
534,IMG_0256,PREM_15_478,PREM_15_478_256,1971,7,1971,8,,J_Emergency-Policy,1,The GOCtherefore plans to make a start with the harassment tactics before the end of this month (which will of course be presented as a response to the recent outbreaks of violence)and he will shortly be reporting the details of these plans.
535,IMG_5783,PREM_15_479,IMG_5783_PREM_15_479,1971,8,1971,9,1971-09,J_Emergency-Policy,1,"Political progress in Northern Ireland is bound to be impeded so long as violence and intimidation continue; and the purpose of internment, and of the Army‰Ûªs measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance."
536,IMG_5828,PREM_15_479,IMG_5828_PREM_15_479,1971,8,1971,9,,J_Emergency-Policy,1,"The other/complication for us is that we do not allow political him in as an immigrant on the grounds that he is a danger to national security to which they will say if he is a danger to national security why on earth can‰Ûªt you deal with him."
537,IMG_5847,PREM_15_479,IMG_5847_PREM_15_479,1971,8,1971,9,1971-08,J_Emergency-Policy,1,"A LIST OF DETAINEES IS LIKELY TO BE PUBLISHED VERY SHORTLY, BUT SECURITY CONSIDERATIONS FORBID THE PUBLICATION OF MUCH SUPPORTING DETAIL, FOR SOURCE PROTECTION REASONS."
538,IMG_5852,PREM_15_479,IMG_5852_PREM_15_479,1971,8,1971,9,1971-08,J_Emergency-Policy,1,"FU^THE"".ORE, THE PROLE VAS THEN O DE O:ISTRABLY ONE OF DOMESTIC AFFAIR, (ARTICLE 2(7) OF THE CHARTER) THAT MOST OF THE MORE LEGAL! IC .ElGERS WERE READY TO BE COiV I CED BY OUR ARGUMEIITS."
539,IMG_5858,PREM_15_479,IMG_5858_PREM_15_479,1971,8,1971,9,No_date,J_Emergency-Policy,1,"Political progress in Northern Ireland is bound to be impeded so long as violence and intimidation continue; and the purpose of internment, and of the Army‰Ûªs measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance."
540,IMG_5893,PREM_15_479,IMG_5893_PREM_15_479,1971,8,1971,9,1971-08,J_Emergency-Policy,1,"Political Progress can only be impeded so long as violence and intimidation continue; and the purpose of internment, and of the Army‰Ûªs measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance."
541,IMG_5894,PREM_15_479,IMG_5894_PREM_15_479,1971,8,1971,9,1971-08,J_Emergency-Policy,1,"Political progress can only be impeded so long as violence and intimidation continue: and the purpose of internment, and of the army‰Ûªs measures which are directed impartially at violence from whatever quarter, is to restore to Northern Ireland the necessary degree of stability for further political advance."
542,IMG_5902,PREM_15_479,IMG_5902_PREM_15_479,1971,8,1971,9,,J_Emergency-Policy,1,"We must bring violence to an end, and internment has been introduced only as a means of achieving this."
543,IMG_5588,PREM_15_480,IMG_5588_PREM_15_480,1971,9,1971,9,1971-09,J_Emergency-Policy,1,"The leaders of this campaign are using every technique available to bypass the ordinary processes of democracy and to over-ride the wishes of the great majority of law-abiding citizens."
544,IMG_5589,PREM_15_480,IMG_5589_PREM_15_480,1971,9,1971,9,,J_Emergency-Policy,1,"A government as the same duty to protect its citizens from an internal enemy as it has to protect them from an external enemy in time of war and those who oppose the rights of the individual should also consider the rights of society as a whole."
545,IMG_5590,PREM_15_480,IMG_5590_PREM_15_480,1971,9,1971,9,,J_Emergency-Policy,1,"Internment is not appropriate in the case of those people who may have been guilty of indiscriminate or malicious violence, and I am satisfied that the ordinary processes of law are sufficient to deal with the great majority of them."
546,IMG_5590,PREM_15_480,IMG_5590_PREM_15_480,1971,9,1971,9,,J_Emergency-Policy,2,"Why then should the same processes of law not have their way with members of the I.R.A.? In many cases, of course, the law has caught up with them and about 40 members of the organisation are at present serving prison sentences, but they represent only a small proportion of membership and further steps had to be taken."
547,IMG_5590,PREM_15_480,IMG_5590_PREM_15_480,1971,9,1971,9,,J_Emergency-Policy,3,"When I.R.A. groups emerge from concealment for an attack the security forces are always in a position to engage or capture and if open confrontation occurs there is always, as we know, an appalling risk of innocent people being injured or killed."
548,IMG_5590,PREM_15_480,IMG_5590_PREM_15_480,1971,9,1971,9,,J_Emergency-Policy,4,"It is directed against an unlawful and ruthless association, whose clear aim it is to overthrow by force of arms the constitution and laws of Northern Ireland."
549,IMG_5591,PREM_15_480,IMG_5591_PREM_15_480,1971,9,1971,9,,J_Emergency-Policy,1,"There are criminals in both communities who may have committed serious offences during the disturbances of recent years. They are subject to the same rigours of the law as any other criminal and many so-called extreme Protestants are at present serving heavy sentences. Others who may have taken part in recent disturbances will be brought to justice when they have been identified and the facts investigated. I repeat that internment is being confined to members of unlawful associations committed to violence against whom the ordinary law has, in present circumstances, proved ineffective."
550,IMG_5601,PREM_15_480,IMG_5601_PREM_15_480,1971,9,1971,9,,J_Emergency-Policy,1,"TM NORTHERN IRELAND LEADER Q19 THEY WERE ""ENGAGOD :N A DEADLY STRUGGLE AGAINST AN ARMED CONSPIRACY WHOSE ItriEDTE e-URPOSE kT TS TO DESTROY THE PEAJET STABILITY AND SECURI‰Ûª1Y uF TH4-S PART OF THE UrKp ‰ÛªITS ULTMATE A:M VAS TO OERTHROW THE DEMOCRATIMALLY ACCFPT VWISHES OF THE AJ(RITY C? PFPLE IN ULSTE RI - ‰Ûª:ITIER THE ;IReAr NOR INDEE MY OTHER OCRANUISATtIN WI:LL E. ALLOWED TO ACHIEVE ThS BY FORCE OF ARMSy‰Ûª* }i DECIAREDQ"
551,IMG_5604,PREM_15_480,IMG_5604_PREM_15_480,1971,9,1971,9,,J_Emergency-Policy,1,"The United Kingdom Government would prefer to use the normal processes of law for this purpose, but the situation in Northern Ireland made this impracticable."
552,IMG_5631,PREM_15_480,IMG_5631_PREM_15_480,1971,9,1971,9,,J_Emergency-Policy,1,Newspapers reported that it was decided that no criminal charges could be brought against him and he was returned on the grounds that his presence was not in the interests of national security.
553,IMG_5687,PREM_15_481,IMG_5687_PREM_15_481,1971,9,1971,10,1971-10,J_Emergency-Policy,1,"CHARGE OF MURDER. LIST OF THOSE WANTED FOR INTER KENT. A WARRANT HAS BEEN ‰ÛªISSUE FOR GALLAGHER‰ÛªS ARREST ON A HE IS A NATIVE OF STRABANE AND WAS ON THE THIS IS A CASE IN WHICH THE EVIDENCE COULD CERTAINLY B EXPECTED TO STAND UP IN AN IMPARTIAL COURT OF LAW."
554,IMG_5696,PREM_15_481,IMG_5696_PREM_15_481,1971,9,1971,10,1971-09,J_Emergency-Policy,1,"We are at one in condemning any form of violence as an instrument of political pressure; and it is our common purpose to seek to bring violence, and internment and all other emergency measures to an end without delay."
555,IMG_5697,PREM_15_481,IMG_5697_PREM_15_481,1971,9,1971,10,1971-09,J_Emergency-Policy,1,"We are at one in condemning any form of violence as an instrument of political pressure; and it is our common purpose to seek to bring violence and internment and all other emergency measures to an end without delay."
556,IMG_5705,PREM_15_481,IMG_5705_PREM_15_481,1971,9,1971,10,,J_Emergency-Policy,1,"The problem of security and public order. C. Internment. (This is put separately, and last, partly because it is in a sense the most difficult issue and partly because it bridges A and B, which are therefore beat discussed first)."
557,IMG_5707,PREM_15_481,IMG_5707_PREM_15_481,1971,9,1971,10,,J_Emergency-Policy,1,"Begin by trying to get agreement that no democratic government can afford to give way to violence and that, if violence escalates to a certain pitch, there may be no alternative to some kind of internment policy."
558,IMG_5707,PREM_15_481,IMG_5707_PREM_15_481,1971,9,1971,10,,J_Emergency-Policy,2,"The least unprofitable outcome of this part of the discussion would be an undertaking by Mr. Faulkner - ? which might be publicly quoted that internment will he Definitely brought to an end as soon as political stability is restored (unless criminal charges can be preferred in the normal way)."
559,IMG_5729,PREM_15_481,IMG_5729_PREM_15_481,1971,9,1971,10,,J_Emergency-Policy,1,"The introduction of internment in the Six Counties has been necessary only because no Government can acquiesce in illegal attempts to overthrow lawfully constituted authority or allow itself to be coerced by intimidation and bloodshed."
560,IMG_6133,PREM_15_482,IMG_6133_PREM_15_482,1971,10,1971,10,,J_Emergency-Policy,1,TO BEGIN WITH A TRIAL IN OPEN COURT AND A CROSS EXAMINATION OF WITNESSES BY LAWYERS WAS IN MY OPINION QUITE OUT OF THE QUESTION.
561,IMG_6174,PREM_15_482,IMG_6174_PREM_15_482,1971,10,1971,10,,J_Emergency-Policy,1,"Lastly, while the processes in connection with internment should be seen to be working speedily and justly, an effort should be made to shorten the interval between the arrest and trial of persons charged with criminal offences in connection with public security. If the public could see that malefactors arrested by the security forces were brought swiftly to justice"
562,IMG_6175,PREM_15_482,IMG_6175_PREM_15_482,1971,10,1971,10,,J_Emergency-Policy,1,"it would do much to increase public confidence, and the morale of the security forces themselves; their achievements in this regard had been considerable, but they were dimmed by the absence of a swift and manifest outcome of their efforts."
563,IMG_6175,PREM_15_482,IMG_6175_PREM_15_482,1971,10,1971,10,,J_Emergency-Policy,2,"The test for an internee‰Ûªs fitness for release was not so much his innocence of any association with terrorist organisations, but whether he could be set at large without danger to the community."
564,IMG_6194,PREM_15_482,IMG_6194_PREM_15_482,1971,10,1971,10,1971-10,J_Emergency-Policy,1,"HQNI ARE SEEKING THIS APPROVAL FROM THE MINISTRY OF DEFENCE, AND IN VIEW OF THE OBVIOUS POLITICAL SIGNIFICANCE OF AN EXTENSION, I AM WITH THEIR KNOWLEDGE FOREWARNING YOU OF THIS."
565,IMG_6195,PREM_15_482,IMG_6195_PREM_15_482,1971,10,1971,10,,J_Emergency-Policy,1,"HQNI ARE SEEKING THIS APPROVAL FROM THE MINISTRY OF DEFENCE AND IN VIEW OF THE O(VIBUS POLITICAL SIGNIFICANCE OF AN EXTENSON, I AM WITH THEIR KNOWLEDGE FREWARNNQ YOU OF 6HS."
566,IMG_6195,PREM_15_482,IMG_6195_PREM_15_482,1971,10,1971,10,,J_Emergency-Policy,2,IT MAY BE THAT MINISTERS WILL WISH TO SEE SOME LIMIT PLACED ON THE NUMBER OF INTERNMENT ORDERS FOR POLITICALREASONS (INTELLIGENCE AND MILITARY REASONS ARGUE IN THE DIRECTION OF NO LIMIT) BUT UNLESS SUCH A LIMIT IS AS LOW AS 450 ON LY 150 MORE THAN ARE NOW HELD) THE PROBLEM OF EXTRA ACCO1400DAT ION REMAINS.
567,IMG_6205,PREM_15_482,IMG_6205_PREM_15_482,1971,10,1971,10,1971-10,J_Emergency-Policy,1,"A REFERENCE TO INTERNMENT SHOULD INCLUDE THE POINTS IN PARAGRAPH 2 OF MY TELEGRAM NO 71 . THERE SHOULD BE A PASSAGE ON REFORM, AND IN THAT CONNECTION I SHOULD LIKE TO REMIND YOU OF THE IDEA IN PARA 6 OF MY TELEGRAM NO 52 ABOUT A STANDING COMMISSION. WHAT I RECOMMEND IS A MAJOR MINISTERIAL STATEMENT, SHOWING EQUAL DETERMINATION IN THE MILITARY AND THE POLITICAL FIELDS, AND ASSERTING THE AUTHORITY OF HMG IN THE UK IN BOTH."
568,IMG_5162,PREM_15_485,IMG_5162_PREM_15_485,1971,8,1971,11,,J_Emergency-Policy,1,"But the terrorist campaign continues at an unacceptable level, and I have had to conclude that the ordinary law cannot deal comprehensively or quickly enough with such ruthless viciousness."
569,IMG_5162,PREM_15_485,IMG_5162_PREM_15_485,1971,8,1971,11,,J_Emergency-Policy,2,"I have therefore decided, after weighing all the relevant considerations, including the views of the security authorities and after consultation with Her Majesty‰Ûªs Government in the United Kingdom last Thursday, to exercise where necessary the powers of detention and internment vested in me as Minister of Home Affairs"""
570,IMG_5164,PREM_15_485,IMG_5164_PREM_15_485,1971,8,1971,11,,J_Emergency-Policy,1,"In the present circumstances of Northern Ireland, as described in paragraphs 3-5 of this note, it is imperative to obtain all available intelligence in order to save the lives of civilians and members of the security forces; and it is therefore essential to interrogate suspects who are believed to have essential information."
571,IMG_5169,PREM_15_485,IMG_5169_PREM_15_485,1971,8,1971,11,,J_Emergency-Policy,1,"In the present circumstances of Northern Treland, as described in paragraphs 3-5 of this note, it is imperative to obtain all available intelligence in order to save the lives of civilians and members of the security forces; and it is therefore essential to interrogate suspects who are believed to have essential information."
572,IMG_5176,PREM_15_485,IMG_5176_PREM_15_485,1971,8,1971,11,1965-02,J_Emergency-Policy,1,"Persons arrested or detained during Internal Security operations or in near emergency situations are likely to be valuable sources of intelligence."
573,IMG_5185,PREM_15_485,IMG_5185_PREM_15_485,1971,8,1971,11,,J_Emergency-Policy,1,"We understand that the authorities accepted that in consequence of this security requirement, the operation would be carried out with a considerable element of local improvisation and might be attended by some administrative confusion, but that they considered this to be the lesser evil in relation to the paramount need to maintain security and achieve surprise."
574,IMG_5191,PREM_15_485,IMG_5191_PREM_15_485,1971,8,1971,11,,J_Emergency-Policy,1,"Intelligence is the key to successful operations against terrorists; and the key to intelligence is information regarding their operations, their dispositions, and their plans. When combating a terrorist campaign time is of the essence; information must be sought while it is still fresh so that it may be used as quickly as possible to effect the capture of persons, arms and explosives and thereby save the lives of members of the security forces and of the civil population."
575,IMG_5231,PREM_15_485,IMG_5231_PREM_15_485,1971,8,1971,11,1971-10,J_Emergency-Policy,1,But it is necessary to bear constantly in mind the overriding need
576,IMG_5232,PREM_15_485,IMG_5232_PREM_15_485,1971,8,1971,11,,J_Emergency-Policy,1,to sustain law and order in Northern Ireland and to protect both British troops and innocent civilians against ruthless and unscrupulous terrorism.
577,IMG_5239,PREM_15_485,IMG_5239_PREM_15_485,1971,8,1971,11,1971-10,J_Emergency-Policy,1,"I will never be swayed in an way by political pressure whether from my own Party or elsewhere on security matters, I‰Ûªve made this clear all alone, whether it relates to internment or to arming of the police or whatever, but I will be guided absolutely by the Chief Constable of the Loyal Ulster Constabulary on this matter, I will always seek his advice, and there certainly will be no qualms on my part about agreement from the Northern Ireland Government that the RUC should carry arms as and when it‰Ûªs regarded that they should do se by the Chief Constable and I don‰Ûªt think I‰Ûªm stretching it at all to say that the United Kingdom Government would hold similar views to mine on that."
578,IMG_6385,PREM_15_486,IMG_6385_PREM_15_486,1971,3,1971,12,,J_Emergency-Policy,1,THIS WOULD IN ANY CASE BE POLITICALLY UNACCEPTABLE BUT EVEN IF IT WERE NOT IT WOULD BE OPEN TO ALL THE DIFFICULTIES ABOUT THE INTIMIDATION OF WITNESSES AND REPRISALS ETC. WHICH OBLIGED STORMONT TO RESORT TO INTERNMENT RATHER THAN TRIALS.
579,IMG_6389,PREM_15_486,IMG_6389_PREM_15_486,1971,3,1971,12,,J_Emergency-Policy,1,This would in any case be politically unacceptable but even if it were not it would be open to all the difficulties about the intimidation of witnesses and reprisals etc. which obliged Stormont to resort to internment rather than trials.
580,IMG_2424,DEFE_24_606,IMG_2424_DEFE_24_606,1971,,1973,,1972-11,J_Intelligence,1,This Operation could be regarded as being completed by the end of November but there would be no let up in the Army‰Ûªs arrest policy and intelligence effort.
581,IMG_1476,DEFE_24_877,IMG_1476_DEFE_24_877,1973,1,1973,12,,J_Intelligence,1,"searches on goad intelligence."
582,IMG_1476,DEFE_24_877,IMG_1476_DEFE_24_877,1973,1,1973,12,,J_Intelligence,2,Continue the policy of selective arrests and
583,IMG_1506,DEFE_24_877,IMG_1506_DEFE_24_877,1973,1,1973,12,,J_Intelligence,1,"It is considered, therefore that $ pp1 Ws stmwU ##s 4"
584,IMG_1506,DEFE_24_877,IMG_1506_DEFE_24_877,1973,1,1973,12,,J_Intelligence,2,"Carrying out selective arrests d intelligence,"
585,IMG_1506,DEFE_24_877,IMG_1506_DEFE_24_877,1973,1,1973,12,,J_Intelligence,3,archeongoo
586,IMG_1807,CJ_4_458,IMG_1807_CJ_4_458,1972,5,1973,1,1972-12,J_Intelligence,1,When in use it applies only to the situation in which the RUC wish to interrogate a person and are using troops as their agents to effect the arrest.
587,IMG_1871,CJ_4_458,IMG_1871_CJ_4_458,1972,5,1973,1,1972-07,J_Intelligence,1,"Paragraph (b) of the Army letter envisages that persons may be arrested under Regulation 10 ""for purposes of questioning prior to preferment of criminal charges""."
588,IMG_1931,CJ_4_458,IMG_1931_CJ_4_458,1972,5,1973,1,1972-05,J_Intelligence,1,"Lord Windlesham explained that in the Secretary of State‰Ûªs absence he was being invited to sign a Detention Order for a prisoner whom the RUC thought should be interrogated for longer than the 48-hour period which they would otherwise have been limited to. Because of the strong recommendation made to him, Lord Windlesham intended to sign this Detention Order, but before doing so asked that Mr Johnston should explain to him the process of interrogation which the man was now likely to face."
589,IMG_1931,CJ_4_458,IMG_1931_CJ_4_458,1972,5,1973,1,1972-05,J_Intelligence,2,"When an admission was made during the course of interrogation, Special Branch called on the CID, would remove the prisoner to a Police Station and treat him there in strict accordance with the judges‰Ûª rules: statements would be taken, etc."
590,IMG_1932,CJ_4_458,IMG_1932_CJ_4_458,1972,5,1973,1,,J_Intelligence,1,"The judges‰Ûª rules were simply not compatible with the gaining of intelligence. In Mr Johnston‰Ûªs view it was still essential to gain intelligence - the initiative might fail, or it might take a long time to succeed: in any event it would be wrong of the security forces not to keep themselves well informed of the threat of subversion. Interrogation was necessary to produce the intelligence which the security forces needed."
591,IMG_2305,DEFE_13_917,IMG_2305_DEFE_13_917,1971,,1971,,1971-11,J_Intelligence,1,Intelligence is the key to successful operations against terrorists; and the key to intelligence is information regarding
592,IMG_2327,DEFE_13_917,IMG_2327_DEFE_13_917,1971,,1971,,No_date,J_Intelligence,1,Intelligence is the. key to successful operations
593,IMG_2394,DEFE_13_917,IMG_2394_DEFE_13_917,1971,,1971,,1971-08,J_Intelligence,1,"Interrogation of Detainees We are told that the RUC team who have been doing the interrogation have already obtained so much material that they want to break off the questioning while they analyse the information already gleaned."
594,IMG_1942,DEFE_13_919,IMG_1942_DEFE_13_919,1972,,1972,,,J_Intelligence,1,"Page 1 : (100,58) - (473,108)"
595,IMG_1942,DEFE_13_919,IMG_1942_DEFE_13_919,1972,,1972,,,J_Intelligence,2,"Page 1 : (77,164) - (493,544)"
596,IMG_1942,DEFE_13_919,IMG_1942_DEFE_13_919,1972,,1972,,,J_Intelligence,3,"Page 1 : (56,575) - (505,705)"
597,IMG_1943,DEFE_13_919,IMG_1943_DEFE_13_919,1972,,1972,,,J_Intelligence,1,"There is no doubt that the informatio obtained by ches two ~ tions directly and indirectly was responsible for the saving of lives of inn cnt citizens."
598,IMG_1944,DEFE_13_919,IMG_1944_DEFE_13_919,1972,,1972,,,J_Intelligence,1,"Page 1 : (73,238) - (466,316)"
599,IMG_1973,DEFE_13_919,IMG_1973_DEFE_13_919,1972,,1972,,No_date,J_Intelligence,1,Anyone caught in the company of someone caught in the act of committing or having just committed a criminal offence if there is reason to think he may be able to give information about the offence or important information about the IRA generally.
600,IMG_2001,DEFE_13_919,IMG_2001_DEFE_13_919,1972,,1972,,No_date,J_Intelligence,1,"Under the present arrest policy most people arrested are being questioned with a view towards criminal charges being brought; but those against whom charges cannot be brought are being questioned for intelligence purposes according to instructions already issued (Ref A)."
